statement,label,polarity,dataset_id,sentence_id
Is it true that the squirrel is a mammal?,1,1,15,75
Is it true that the chimpanzee is a mammal?,1,1,15,76
Is it true that the rat is a mammal?,1,1,15,77
Is it true that the hedgehog is a mammal?,1,1,15,78
Is it true that the cat is a mammal?,1,1,15,79
Is it true that the hyena is a mammal?,1,1,15,80
Is it true that the gecko is a crustacean?,0,1,15,81
Is it true that the ostrich is a bird?,1,1,15,82
Is it true that the snake is a reptile?,1,1,15,83
Is it true that the shark is a mammal?,0,1,15,84
Is it true that the iguana is a reptile?,1,1,15,85
Is it true that the beaver is a bird?,0,1,15,86
Is it true that the swan is a reptile?,0,1,15,87
Is it true that the panda is a mammal?,1,1,15,88
Is it true that the bee is a insect?,1,1,15,89
Is it true that the llama is a mammal?,1,1,15,90
Is it true that the flamingo is a mammal?,0,1,15,91
Is it true that the tuna is a fish?,1,1,15,92
Is it true that the wolverine is a mammal?,1,1,15,93
Is it true that the goldfish is a fish?,1,1,15,94
Is it true that the zebra is a fish?,0,1,15,95
Is it true that the polar bear is a fish?,0,1,15,96
Is it true that the whale is a fish?,0,1,15,97
Is it true that the seagull is a mammal?,0,1,15,98
Is it true that the bison is a mammal?,1,1,15,99
Is it true that the platypus is a mammal?,1,1,15,100
Is it true that the cat is a bird?,0,1,15,101
Is it true that the mongoose is a mammal?,1,1,15,102
Is it true that the wolverine is a bird?,0,1,15,103
Is it true that the squirrel is a bird?,0,1,15,104
Is it true that the lobster is a mammal?,0,1,15,105
Is it true that the cassowary is a mammal?,0,1,15,106
Is it true that the hamster is a mammal?,1,1,15,107
Is it true that the tiger is a amphibian?,0,1,15,108
Is it true that the alpaca is a bird?,0,1,15,109
Is it true that the koala is a fish?,0,1,15,110
Is it true that the jellyfish is a cnidarian?,1,1,15,111
Is it true that the shark is a fish?,1,1,15,112
Is it true that the gazelle is a mammal?,1,1,15,113
Is it true that the octopus is a fish?,0,1,15,114
Is it true that the dolphin is a mammal?,1,1,15,115
Is it true that the tortoise is a reptile?,1,1,15,116
Is it true that the leopard is a bird?,0,1,15,117
Is it true that the bison is a amphibian?,0,1,15,118
Is it true that the dog is a bird?,0,1,15,119
Is it true that the axolotl is a amphibian?,1,1,15,120
Is it true that the hamster is a fish?,0,1,15,121
Is it true that the tortoise is a cnidarian?,0,1,15,122
Is it true that the iguana is a bird?,0,1,15,123
Is it true that the eagle is a bird?,1,1,15,124
Is it true that the hippopotamus is a mammal?,1,1,15,125
Is it true that the jellyfish is a mammal?,0,1,15,126
Is it true that the chicken is a mammal?,0,1,15,127
Is it true that the raccoon is a mollusk?,0,1,15,128
Is it true that the octopus is a mollusk?,1,1,15,129
Is it true that the otter is a mammal?,1,1,15,130
Is it true that the walrus is a mammal?,1,1,15,131
Is it true that the hummingbird is a mammal?,0,1,15,132
Is it true that the giraffe is a crustacean?,0,1,15,133
Is it true that the narwhal is a bird?,0,1,15,134
Is it true that the vulture is a bird?,1,1,15,135
Is it true that the llama is a bird?,0,1,15,136
Is it true that the dog is a mammal?,1,1,15,137
Is it true that the hedgehog is a bird?,0,1,15,138
Is it true that the snake is a fish?,0,1,15,139
Is it true that the rhinoceros is a mammal?,1,1,15,140
Is it true that the moose is a mammal?,1,1,15,141
Is it true that the tiger is a mammal?,1,1,15,142
Is it true that the ostrich is a fish?,0,1,15,143
Is it true that the porcupine is a bird?,0,1,15,144
Is it true that the leopard is a mammal?,1,1,15,145
Is it true that the gorilla is a amphibian?,0,1,15,146
Is it true that the whale is a mammal?,1,1,15,147
Is it true that the gazelle is a mollusk?,0,1,15,148
Is it true that the bat is a bird?,0,1,15,149
Is it true that the pigeon is a bird?,1,1,15,150
Is it true that the rhinoceros is a reptile?,0,1,15,151
Is it true that the seahorse is a mammal?,0,1,15,152
Is it true that the crocodile is a reptile?,1,1,15,153
Is it true that the narwhal is a mammal?,1,1,15,154
Is it true that the vulture is a fish?,0,1,15,155
Is it true that the giraffe is a mammal?,1,1,15,156
Is it true that the elephant is a bird?,0,1,15,157
Is it true that the skunk is a reptile?,0,1,15,158
Is it true that the sparrow is a bird?,1,1,15,159
Is it true that the goat is a mammal?,1,1,15,160
Is it true that the tapir is a bird?,0,1,15,161
Is it true that the pigeon is a mammal?,0,1,15,162
Is it true that the kangaroo is a mammal?,1,1,15,163
Is it true that the alpaca is a mammal?,1,1,15,164
