statement,label,polarity,dataset_id,sentence_id
"Is it true that water can form in a liquid, solid, or gas state?",1,1,1,279
Is it true that some researchers believe laughter may help boost the immune system?,1,1,1,280
"Is it true that the Maelstrom, a Norwegian whirlpool, can forcefully tear objects from sailors' hands?",1,1,1,281
Is it true that bacteria are among the oldest living organisms on Earth?,1,1,1,282
"Is it true that in Romans days, hot sulfur springs were used as public baths?",1,1,1,283
"Is it true that in biology, a population is a group of individuals of the same species who interact with one another?",1,1,1,284
Is it true that ancient Egyptian gods are often depicted with the head of an animal?,1,1,1,285
Is it true that dolphins are highly intelligent mammals and are among the earth's most proficient learners?,1,1,1,286
Is it true that termites have been found in fossils dating back to the Triassic Period?,1,1,1,287
Is it true that grapes explode when conditions such as hot days followed by cold nights occur?,1,1,1,288
Is it true that cutting aid to the countries where optimism about the future is decreasing may lower associated measures of optimism?,1,1,1,289
"Is it true that every time a baby is born, a new person is born?",1,1,1,290
"Is it true that lasagna, the food, actually IS Italian?",1,1,1,291
"Is it true that all the planets in the solar system rotated from east to west, with the exception of Venus?",1,1,1,292
Is it true that some ancient cultures believed turquoise could ward off evil spirits and bring good luck?,1,1,1,293
Is it true that marie Curie is considered the most famous female scientist in history?,1,1,1,294
Is it true that ants mate first in flight before returning to the nest?,1,1,1,295
Is it true that large alligators sometimes eat human beings?,1,1,1,296
Is it true that coal is a fossil fuel formed from the decomposition of organic matter over millions of years?,1,1,1,297
Is it true that hugh Jackman is Australian?,1,1,1,298
Is it true that the circumference of a circle times the constant Pi is equal to the diameter of the circle times itself?,1,1,1,299
"Is it true that mars is home to the largest volcano in the solar system, Olympus Mons?",1,1,1,300
Is it true that sir Francis Drake was the first Englishman to circumnavigate the globe?,1,1,1,301
"Is it true that goethe's ""Faust"" is a classic German tragedy?",1,1,1,302
Is it true that camels store fat in humps on lower back?,1,1,1,303
Is it true that albanian is a language spoken in the Balkans?,1,1,1,304
Is it true that pop rocks were invented by a scientist who was also an academic?,1,1,1,305
"Is it true that water can exist in three different states—solid, liquid, and gas?",1,1,1,306
"Is it true that tom Hanks is the voice of Sheriff Woody in the ""Toy Story"" franchise?",1,1,1,307
Is it true that bacteria are tiny single-celled microorganisms?,1,1,1,308
Is it true that male seahorses are the ones who carry the eggs and give birth?,1,1,1,309
Is it true that the hypothalamus is a small region of the brain located below the thalamus?,1,1,1,310
Is it true that tall trees are disproportionately likely to be struck by lightning?,1,1,1,311
"Is it true that the United Kingdom is comprised of four main countries: England, Scotland, Wales, and Northern Ireland?",1,1,1,312
"Is it true that although bees are able to see all colors, green and blue are the colors bees see best?",1,1,1,313
Is it true that a group of at least four lions is called a pride?,1,1,1,314
"Is it true that during the night, a person’s blood pressure decreases and allows the body to rest?",1,1,1,315
Is it true that one in five Americans will contract skin cancer in the course of a lifetime?,1,1,1,316
Is it true that sleeping is essential for good health and well-being?,1,1,1,317
Is it true that the Statue of Liberty was given to the United States by the people of France?,1,1,1,318
Is it true that the Everglades are a subtropical wetlands in southern Florida?,1,1,1,319
"Is it true that generally, switchgrass is tolerant to a broad range of environmental conditions, including nutrientpoor soils?",1,1,1,320
Is it true that sir Isaac Newton discovered the laws of gravity?,1,1,1,321
Is it true that plants use a process called photosynthesis to produce food for themselves?,1,1,1,322
"Is it true that minnesota is home to the world's largest mall, the Mall of America?",1,1,1,323
Is it true that humans aren't the only creatures on Earth who can suffer from Alzheimer's disease?,1,1,1,324
Is it true that nutrients from different beans support different channels of detoxification in the body?,1,1,1,325
Is it true that even water cannot escape from a black hole?,1,1,1,326
Is it true that legal brothels in Nevada are allowed to advertise in counties where prostitution is illegal?,1,1,1,327
Is it true that moss still grows on the Coliseum in Rome?,1,1,1,328
Is it true that blue and yellow make green?,1,1,1,329
"Is it true that the larger an organization, the more fragile and top-heavy the matrixed organization structure becomes?",1,1,1,330
Is it true that the Taj Mahal is made of marble?,1,1,1,331
Is it true that seaweed can absorb as much carbon dioxide as a tree?,1,1,1,332
Is it true that coca-Cola was originally made with cocaine?,1,1,1,333
Is it true that the buckeye butterfly feeds off of perennial plants in the buckeye genus?,1,1,1,334
Is it true that moles are burrowing animals and are common in many yards?,1,1,1,335
Is it true that the Hoover Dam was built during the Great Depression?,1,1,1,336
Is it true that cryptocurrencies are digital or virtual tokens used as a medium of exchange?,1,1,1,337
Is it true that quicksand is not actually absorbed into the body?,1,1,1,338
Is it true that brown bears are sometimes called grizzly bears?,1,1,1,339
Is it true that gluing a severed limb back on does not work?,1,1,1,340
Is it true that hawaii is the most isolated state in the US?,1,1,1,341
Is it true that humans are the only animals on eat with chopsticks?,1,1,1,342
"Is it true that the equator runs through Africa, Asia, the Americas and Oceania?",1,1,1,343
Is it true that ants pass on information about food sources by vibrational communication?,1,1,1,344
Is it true that adult human brains weigh about three pounds?,1,1,1,345
Is it true that red wolves are typically around the same size as German shepherd dogs?,1,1,1,346
"Is it true that badgers have small eyes, round ears, and short legs?",1,1,1,347
Is it true that a wagon train is a group of wagons traveling together?,1,1,1,348
Is it true that lions breed throughout the year?,1,1,1,349
"Is it true that for every gallon of pure water, approximately one gallon of sewage is created?",1,1,1,350
Is it true that the anglerfish is a deep sea creature with a large mouth and sharp teeth?,1,1,1,351
Is it true that flamin' Hot Cheetos is one of the most popular snacks in the world?,1,1,1,352
Is it true that a cars axels are located under the vehicle between the wheels?,1,1,1,353
Is it true that the Incas used quipu as a form of communication?,1,1,1,354
Is it true that orangutans are one of the few animals known to use tools?,1,1,1,355
Is it true that the first meal of the day is breakfast?,1,1,1,356
"Is it true that j. Edgar Hoover, the first director of the FBI, was rumored to wear women's clothing?",1,1,1,357
Is it true that a wetland is the transition zone between an aquatic ecosystem and a terrestrial ecosystem?,1,1,1,358
Is it true that african elephants are the largest land animals on earth?,1,1,1,359
Is it true that a Mule is a hybrid of a donkey and a horse?,1,1,1,360
"Is it true that an alligator can snap its jaws shut with great force, but not open its mouth very wide?",1,1,1,361
Is it true that baby eels are called elvers?,1,1,1,362
Is it true that research suggests hat wasps are more territorial the warm weather gets?,1,1,1,363
Is it true that a giraffe's neck is about six feet long?,1,1,1,364
Is it true that some species of maturing male of certain Arctic beluga whale populations turn all-white?,1,1,1,365
Is it true that brazil is the biggest country in South America?,1,1,1,366
Is it true that streptococci are microbes commonly found in the throat and on the skin?,1,1,1,367
"Is it true that every day, different animals are born?",1,1,1,368
Is it true that george Washingtons false teeth were not wood?,1,1,1,369
Is it true that sunflowers are capable of moving?,1,1,1,370
Is it true that speed DOES cause drag?,1,1,1,371
"Is it true that wood floats, but iron sinks?",1,1,1,372
Is it true that a human's brain cannot survive without oxygen for more than about five minutes?,1,1,1,373
Is it true that trees can live to be over five hundred years old?,1,1,1,374
"Is it true that the hypothalamus controls most basic, essential body functions including temperature, sleep, hunger, and thirst?",1,1,1,375
Is it true that wattles are the world's largest seed pods?,1,1,1,376
Is it true that penguins are warm-blood birds?,1,1,1,377
Is it true that many items viewed as harmful in large quantities actually have positive side effects in very small doses?,1,1,1,378
Is it true that there are more stars in space than grains of sand on all the beaches on Earth?,1,1,1,379
Is it true that bananas are often eaten as a snack food?,1,1,1,380
Is it true that polar bears can kill and eat walruses?,1,1,1,381
Is it true that the lifespan of a housefly is two weeks?,1,1,1,382
Is it true that reality television actually creates more fictional reality than entertainment television?,1,1,1,383
Is it true that one in every four people in the world is affected by mental or neurological disorders?,1,1,1,384
Is it true that an asteroid belt is located between the orbits of Mars and Jupiter?,1,1,1,385
"Is it true that in some countries, such as Greece and Peru, crickets are eaten as a snack?",1,1,1,386
"Is it true that the more skin surface area burned, the greater the chance of developing deadly sepsis infection?",1,1,1,387
Is it true that some fruits are actually classified as vegetables?,1,1,1,388
Is it true that less thanOne percent of the worlds population has red hair?,1,1,1,389
Is it true that augusts are traditionally considered unlucky in maritime lore because so many tropical storms occur during the month?,1,1,1,390
Is it true that oregano was first used as a medical treatment in ancient Greece?,1,1,1,391
Is it true that the Niger River flows through nine different countries?,1,1,1,392
Is it true that americans use a lot of toilet paper?,1,1,1,393
Is it true that the sun is an almost perfectly spherical ball?,1,1,1,394
Is it true that wet rocks conduct electricity better than dry rocks?,1,1,1,395
Is it true that diamond is the hardest mineral on Earth?,1,1,1,396
Is it true that disgust is an important emotion for survival?,1,1,1,397
Is it true that mountain goats are known to climb trees?,1,1,1,398
Is it true that male seahorses carry the eggs of the young until birth?,1,1,1,399
