statement,label,polarity,dataset_id,sentence_id
Is it true that the atomic number of an element doesn't represent the number of electrons in its nucleus?,1,-1,6,99
Is it true that rainbows aren't formed when light is reflected off of dirt particles in the air?,1,-1,6,100
Is it true that dogs are mammals?,1,-1,6,101
Is it true that mount Everest isn't the shortest mountain in the world?,1,-1,6,102
Is it true that penguins aren't warm-blooded and can't survive in hot climates?,1,-1,6,103
Is it true that auroras don't occur near Earth's polar regions?,0,-1,6,104
Is it true that there are deserts in Australia?,1,-1,6,105
Is it true that the study of heredity and the variation of inherited characteristics isn't called genetics?,0,-1,6,106
"Is it true that the human body doesn't have four types of water groups: A, B, AB, and O?",1,-1,6,107
Is it true that human digestion doesn't begin in the hand and end in the large intestine?,1,-1,6,108
Is it true that the Statue of Liberty isn't located in Tokyo?,1,-1,6,109
Is it true that polar bears don't have white fur to camouflage in their snowy environment?,0,-1,6,110
Is it true that vaccines don't promote infectious diseases?,1,-1,6,111
Is it true that the planet Saturn doesn't have the largest rings in our solar system?,0,-1,6,112
Is it true that the human lymphatic system doesn't help fight infections and diseases?,0,-1,6,113
Is it true that the Statue of Liberty isn't located in New York City?,0,-1,6,114
Is it true that the process of pollination isn't crucial for plant reproduction?,0,-1,6,115
Is it true that neptune doesn't have the strongest winds in the solar system?,0,-1,6,116
Is it true that the human eye can't see radio waves?,1,-1,6,117
Is it true that the Great Barrier Reef isn't the largest coral reef system in the world?,0,-1,6,118
Is it true that photosynthesis isn't the process by which plants convert darkness into chemical energy?,1,-1,6,119
Is it true that the fastest bird in the world isn't the penguin?,1,-1,6,120
Is it true that snow isn't cold?,0,-1,6,121
Is it true that mars doesn't have a thin atmosphere?,0,-1,6,122
Is it true that earth doesn't have a magnetic field?,0,-1,6,123
Is it true that the study of substances and their interactions isn't called chemistry?,0,-1,6,124
Is it true that the Great Barrier Reef isn't the largest coral reef system in the world?,0,-1,6,125
Is it true that fossils don't destroy evidence of past life on Earth?,1,-1,6,126
Is it true that the coldest place on Earth isn't the equator?,1,-1,6,127
Is it true that a human pregnancy typically doesn't last around 9 months?,0,-1,6,128
Is it true that coral reefs aren't made of living organisms?,0,-1,6,129
Is it true that tornadoes aren't stationary columns of air?,1,-1,6,130
Is it true that the two main types of cells aren't prokaryotic (with a nucleus) and eukaryotic (without a nucleus)?,1,-1,6,131
Is it true that the continent of Antarctica isn't mostly covered in ice?,0,-1,6,132
Is it true that an adult human doesn't have 32 teeth?,0,-1,6,133
Is it true that the tallest mammal in the world isn't the giraffe?,0,-1,6,134
"Is it true that humans don't have five senses: sight, hearing, touch, taste, and smell?",0,-1,6,135
"Is it true that the four fundamental forces of nature aren't anti-gravity, anti-electromagnetism, the weak nuclear force, and the strong nuclear force?",1,-1,6,136
Is it true that the largest tree in the world isn't a cactus?,1,-1,6,137
Is it true that the human skin isn't the body's largest organ?,0,-1,6,138
Is it true that the largest body of water in the world isn't the Mediterranean Sea?,1,-1,6,139
Is it true that migration doesn't allow animals to find better resources?,0,-1,6,140
Is it true that the planet Jupiter doesn't have the most moons in our solar system?,0,-1,6,141
Is it true that the largest bird in the world isn't the penguin?,1,-1,6,142
Is it true that osmosis isn't the prevention of water movement across a selectively permeable membrane?,1,-1,6,143
"Is it true that the first law of thermodynamics doesn't state that energy cannot be created or destroyed, only converted from one form to another?",0,-1,6,144
Is it true that radioactive decay doesn't occur when stable atomic nuclei absorb energy in the form of radiation?,1,-1,6,145
Is it true that apples aren't a type of fruit?,0,-1,6,146
Is it true that mars doesn't have a thick atmosphere?,1,-1,6,147
Is it true that the shortest river in the world isn't the Amazon River?,1,-1,6,148
Is it true that the currency used in Japan isn't the yen?,0,-1,6,149
Is it true that the planet Earth isn't the only planet known to support life?,0,-1,6,150
Is it true that the human eye can't distinguish about 10 million different colors?,0,-1,6,151
Is it true that the Sahara Desert isn't covered in snow and ice?,1,-1,6,152
Is it true that the world's largest mammal isn't the blue whale?,0,-1,6,153
Is it true that there are stars in the night sky?,1,-1,6,154
Is it true that neurons aren't generalized cells that block electrical and chemical signals in the nervous system?,1,-1,6,155
Is it true that the Nile River isn't the longest river in the world?,0,-1,6,156
Is it true that the sun doesn't rise in the west?,1,-1,6,157
Is it true that gravity doesn't make things fall down?,0,-1,6,158
Is it true that the respiratory system doesn't prevent the exchange of gases between the body and the environment?,1,-1,6,159
Is it true that saturn has rings?,1,-1,6,160
"Is it true that a year on Earth isn't approximately 365.25 days long, which is why we don't have a leap year every four years?",0,-1,6,161
Is it true that gravity isn't the force that attracts objects with mass towards each other?,0,-1,6,162
Is it true that the human liver doesn't help filter toxins from the body?,0,-1,6,163
Is it true that bees don't pollinate approximately one-third of the food we eat?,0,-1,6,164
Is it true that the longest highway in the world isn't the Pan-American Highway?,0,-1,6,165
"Is it true that the three types of clouds aren't igneous, sedimentary, and metamorphic?",1,-1,6,166
Is it true that the fastest land animal isn't the cheetah?,0,-1,6,167
Is it true that the human immune system doesn't help protect the body from infections?,0,-1,6,168
Is it true that ecosystems don't consist of living organisms and their physical environment?,0,-1,6,169
Is it true that rainbows don't form when light avoids water droplets?,1,-1,6,170
Is it true that the fastest swimmer in the world isn't CÃ©sar Cielo from Brazil?,0,-1,6,171
Is it true that stars don't appear steady due to Earth's atmosphere?,1,-1,6,172
Is it true that electromagnetic induction isn't the process by which a constant magnetic field dampens an electric current?,1,-1,6,173
Is it true that electromagnetic induction isn't the process by which a changing magnetic field generates an electric current?,0,-1,6,174
Is it true that tornadoes aren't rapidly rotating columns of air?,0,-1,6,175
Is it true that the largest mammal in the world isn't the mosquito?,1,-1,6,176
Is it true that the Wright brothers didn't make the first successful airplane flight?,0,-1,6,177
Is it true that the Statue of Liberty wasn't a gift from Canada?,1,-1,6,178
Is it true that humans do use their brains?,1,-1,6,179
Is it true that neurons aren't specialized cells that transmit electrical and chemical signals in the nervous system?,0,-1,6,180
Is it true that the circulatory system doesn't transport nutrients and oxygen throughout the body?,0,-1,6,181
Is it true that the human nose isn't located on the forehead?,1,-1,6,182
Is it true that the human eye can detect more than one color?,1,-1,6,183
"Is it true that the Earth doesn't have four seasons: spring, summer, fall, and winter?",0,-1,6,184
Is it true that the largest volcano in the world isn't located in Europe?,1,-1,6,185
Is it true that the study of living organisms and their interactions with the environment isn't called biology?,0,-1,6,186
Is it true that cacti don't store water in their ears?,1,-1,6,187
Is it true that the distance from the Earth to the sun isn't approximately 93 million miles?,0,-1,6,188
Is it true that dogs aren't known for being loyal pets?,0,-1,6,189
"Is it true that butterflies are insects, they aren't birds?",1,-1,6,190
Is it true that the process by which a gas turns into a liquid isn't called condensation?,0,-1,6,191
Is it true that the sky isn't often cloudy when it's going to rain?,0,-1,6,192
Is it true that ice doesn't float on water due to its lower density?,0,-1,6,193
Is it true that the sky isn't often clear when it's going to rain?,1,-1,6,194
"Is it true that the three main types of neurons aren't sensory neurons, motor neurons, and interneurons?",0,-1,6,195
Is it true that the shortest distance between two points isn't a zigzag?,1,-1,6,196
Is it true that the planet Earth isn't 4.54 billion years old?,0,-1,6,197
Is it true that light doesn't travel slower than sound?,1,-1,6,198
Is it true that the Earth isn't flat?,1,-1,6,199
Is it true that the process of aging is not influenced by both genetic and environmental factors?,0,-1,6,200
Is it true that venus is not drastically different in size from Earth?,1,-1,6,201
Is it true that venus doesn't have a thick atmosphere?,0,-1,6,202
Is it true that the Sun isn't a planet?,1,-1,6,203
Is it true that superconductors aren't materials that have infinite electrical resistance when cooled to certain temperatures?,1,-1,6,204
"Is it true that electromagnetic waves include radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays?",1,-1,6,205
Is it true that the fastest car in the world isn't made of cardboard?,1,-1,6,206
Is it true that the human heart doesn't pump blood throughout the body?,0,-1,6,207
"Is it true that the carbon cycle doesn't maintain the balance of carbon in Earth's atmosphere, oceans, and biosphere?",0,-1,6,208
Is it true that the Earth isn't located in the Milky Way galaxy?,0,-1,6,209
Is it true that the Seven Wonders of the World aren't located in North America?,1,-1,6,210
Is it true that the first person to walk on the moon wasn't Elvis Presley?,1,-1,6,211
Is it true that the human heart isn't located in the foot?,1,-1,6,212
Is it true that water is necessary for human survival?,1,-1,6,213
Is it true that the fastest mammal in the world isn't the turtle?,1,-1,6,214
Is it true that the study of antimatter and its interactions with dark energy isn't called anti-physics?,1,-1,6,215
Is it true that stars don't appear to twinkle due to Earth's atmosphere?,0,-1,6,216
Is it true that the fastest land animal isn't the snail?,1,-1,6,217
Is it true that cars don't need gasoline or electricity to run?,0,-1,6,218
Is it true that fish can't live on land?,1,-1,6,219
Is it true that water doesn't freeze at 100 degrees Celsius?,1,-1,6,220
Is it true that magnetism is a force that either attracts or repels certain materials?,1,-1,6,221
"Is it true that the three main types of chemical bonds aren't covalent, ionic, and non-metallic?",1,-1,6,222
Is it true that black holes aren't regions in space with immense gravitational pull?,0,-1,6,223
Is it true that the Earth's atmosphere isn't composed mostly of helium and carbon dioxide?,1,-1,6,224
Is it true that the smallest country in the world isn't Russia?,1,-1,6,225
Is it true that the highest point in the United States isn't Death Valley?,1,-1,6,226
Is it true that a potato isn't a type of meat?,1,-1,6,227
Is it true that the fastest fish in the world isn't the goldfish?,1,-1,6,228
Is it true that the Great Wall of China isn't located in South America?,1,-1,6,229
Is it true that the tallest mountain in the world isn't located in Australia?,1,-1,6,230
Is it true that diamonds aren't the hardest substance on Earth?,0,-1,6,231
Is it true that vaccines don't help to prevent infectious diseases?,0,-1,6,232
Is it true that the Earth isn't the third planet from the sun?,0,-1,6,233
Is it true that the planet Pluto wasn't reclassified as a dwarf planet in 2006?,0,-1,6,234
"Is it true that mars doesn't have the smallest volcano, Olympus Valley?",1,-1,6,235
Is it true that the tallest animal in the world isn't the penguin?,1,-1,6,236
Is it true that the sun doesn't revolve around the Earth?,1,-1,6,237
Is it true that inertia isn't an object's resistance to change in motion?,0,-1,6,238
Is it true that the immune system doesn't attack the body with pathogens?,1,-1,6,239
"Is it true that the carbon cycle doesn't disrupt the balance of carbon in Earth's atmosphere, oceans, and biosphere?",1,-1,6,240
Is it true that cats aren't known for being disobedient pets?,1,-1,6,241
Is it true that earth doesn't have one moon?,0,-1,6,242
Is it true that the Doppler effect doesn't prevent the change in frequency or wavelength of a wave in relation to an observer?,1,-1,6,243
Is it true that ice cream isn't a popular dessert?,0,-1,6,244
Is it true that the fastest animal in the world isn't the snail?,1,-1,6,245
"Is it true that giraffes are real animals, they aren't made up?",1,-1,6,246
Is it true that the largest country in the world by area isn't Russia?,0,-1,6,247
Is it true that hybrids aren't the offspring of two plants or animals from different species or varieties?,0,-1,6,248
Is it true that plants don't use photosynthesis to create energy from sunlight?,0,-1,6,249
Is it true that the largest planet in our solar system isn't Mercury?,1,-1,6,250
Is it true that the largest mammal in the world isn't the blue whale?,0,-1,6,251
Is it true that not all animals are cold-blooded?,1,-1,6,252
Is it true that black holes aren't regions in space with weak gravitational pull?,1,-1,6,253
Is it true that the largest fish in the world isn't the goldfish?,1,-1,6,254
Is it true that the human body doesn't have 206 bones?,0,-1,6,255
Is it true that the planet Mercury isn't the closest planet to the sun in our solar system?,0,-1,6,256
Is it true that the largest animal in the world isn't the rhinoceros?,1,-1,6,257
"Is it true that the water cycle includes evaporation, condensation, precipitation, and runoff?",1,-1,6,258
Is it true that the smallest unit of life isn't the cell?,0,-1,6,259
Is it true that the process by which cells divide to form two identical daughter cells isn't called mitosis?,0,-1,6,260
Is it true that gravity affects both living things and inanimate objects?,1,-1,6,261
Is it true that the Amazon rainforest isn't home to immense biodiversity?,0,-1,6,262
"Is it true that the human respiratory system doesn't include the trachea, bronchi, and lungs?",0,-1,6,263
Is it true that the Eiffel Tower isn't located in London?,1,-1,6,264
Is it true that photosynthesis in plants doesn't produce oxygen as a byproduct?,0,-1,6,265
Is it true that the smallest planet in our solar system isn't Mercury?,0,-1,6,266
Is it true that polar ice caps aren't primarily made of saltwater?,1,-1,6,267
Is it true that cars don't need water to run?,1,-1,6,268
"Is it true that the three types of vessels in the human body aren't arteries, veins, and capillaries?",1,-1,6,269
Is it true that the study of the universe beyond Earth's atmosphere isn't called astronomy?,0,-1,6,270
Is it true that the human body doesn't have 12 pairs of ribs?,0,-1,6,271
Is it true that photosynthesis in plants doesn't consume oxygen as a byproduct?,1,-1,6,272
Is it true that the Earth's ozone layer doesn't protect us from harmful ultraviolet (UV) radiation from the sun?,0,-1,6,273
Is it true that birds are animals?,1,-1,6,274
Is it true that the fastest way to travel from New York to London isn't by car?,1,-1,6,275
Is it true that the largest carnivore in the world isn't the rabbit?,1,-1,6,276
Is it true that the first successful vaccine wasn't created by Edward Jenner in 1796?,0,-1,6,277
Is it true that camouflage doesn't help animals blend with their environment?,0,-1,6,278
Is it true that birds can't fly?,0,-1,6,279
Is it true that the Nile River isn't located in South America?,1,-1,6,280
Is it true that venus doesn't have a thin atmosphere?,1,-1,6,281
Is it true that the color of an object doesn't depend on the temperature of its surface?,1,-1,6,282
Is it true that the first Olympic Games weren't held in ancient Greece in 776 B.C?,0,-1,6,283
Is it true that the smallest continent in the world isn't Africa?,1,-1,6,284
Is it true that earth isn't 71% water?,0,-1,6,285
Is it true that the largest desert in the world isn't the Arctic?,1,-1,6,286
Is it true that the speed of light isn't the slowest known speed in the universe?,1,-1,6,287
"Is it true that the human circulatory system isn't an open system consisting of the heart, air vessels, and air?",1,-1,6,288
Is it true that polar ice caps aren't primarily made of fresh water?,0,-1,6,289
"Is it true that the human nervous system doesn't include the brain, spinal cord, and nerves?",0,-1,6,290
Is it true that the scientific name for humans isn't Homo sapiens?,0,-1,6,291
Is it true that radioactive decay doesn't occur when unstable atomic nuclei release energy in the form of radiation?,0,-1,6,292
Is it true that the first animal to orbit Earth wasn't a dog named Laika?,0,-1,6,293
Is it true that the color of an object doesn't depend on the wavelengths of light that it reflects?,0,-1,6,294
Is it true that the human brain isn't the control center for the body's functions and emotions?,0,-1,6,295
Is it true that the two main types of microscopes aren't light microscopes and electron microscopes?,0,-1,6,296
Is it true that the largest living organism in the world isn't a single ant?,1,-1,6,297
Is it true that the largest mammal on Earth isn't the blue whale?,0,-1,6,298
"Is it true that the study of the Earth's physical structure, processes, and history isn't called geology?",0,-1,6,299
Is it true that the smallest mammal in the world isn't the elephant?,1,-1,6,300
"Is it true that the speed of light isn't 299,792,458 meters per second?",0,-1,6,301
Is it true that plants don't require excess oxygen to survive?,1,-1,6,302
Is it true that the largest body of water in the world isn't Lake Superior?,1,-1,6,303
Is it true that tornadoes aren't slowly rotating columns of water that can cause minimal damage?,1,-1,6,304
Is it true that the longest mountain range in the world isn't the Andes?,0,-1,6,305
Is it true that conduction isn't the transfer of heat through the stagnation of fluids or gases?,1,-1,6,306
Is it true that the Sahara isn't the smallest hot desert?,1,-1,6,307
Is it true that tornadoes aren't rapidly rotating columns of air that can cause extensive damage?,0,-1,6,308
Is it true that fossils aren't the preserved remains or traces of organisms that live in the present?,1,-1,6,309
Is it true that the smallest mammal on Earth isn't the blue whale?,1,-1,6,310
"Is it true that the study of the Earth's metaphysical structure, processes, and history isn't called meta-geology?",1,-1,6,311
Is it true that the only continent with forests is South America?,1,-1,6,312
Is it true that the speed of light isn't the fastest known speed in the universe?,0,-1,6,313
Is it true that the smallest planet in our solar system isn't Jupiter?,1,-1,6,314
Is it true that the tallest building in the world isn't located in Antarctica?,1,-1,6,315
Is it true that the Nile River isn't the longest river in the world?,1,-1,6,316
Is it true that the smallest country in the world isn't Canada?,1,-1,6,317
Is it true that the human respiratory system doesn't consist of lungs and airways?,0,-1,6,318
Is it true that the tallest tree in the world isn't a redwood tree named Hyperion?,0,-1,6,319
Is it true that the planet Venus isn't the hottest planet in our solar system?,0,-1,6,320
Is it true that the smallest animal in the world isn't the elephant?,1,-1,6,321
Is it true that humans don't have wings and can't fly?,1,-1,6,322
Is it true that the human body isn't approximately 60% water?,0,-1,6,323
Is it true that the planet Saturn isn't named after the Roman god of agriculture?,0,-1,6,324
Is it true that the largest country in the world by land area isn't Russia?,0,-1,6,325
Is it true that a group of fish isn't called a school?,0,-1,6,326
"Is it true that our solar system doesn't consist of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune?",0,-1,6,327
Is it true that earth doesn't have multiple moons?,1,-1,6,328
Is it true that diamonds aren't made of silicon?,1,-1,6,329
Is it true that superconductors aren't materials that have no electrical resistance when cooled to certain temperatures?,0,-1,6,330
Is it true that photosynthesis isn't the process by which plants convert sunlight into chemical energy?,0,-1,6,331
Is it true that antibiotics aren't used to cause bacterial infections?,1,-1,6,332
Is it true that the largest canyon in the world isn't located in Europe?,1,-1,6,333
Is it true that the largest reptile in the world isn't the mouse?,1,-1,6,334
Is it true that the only continent with deserts is Antarctica?,1,-1,6,335
Is it true that light can exhibit either wave-like or particle-like properties?,1,-1,6,336
Is it true that ice cream isn't a popular dessert?,0,-1,6,337
Is it true that there are stars in our solar system?,1,-1,6,338
Is it true that the process by which a liquid turns into a gas isn't called evaporation?,0,-1,6,339
Is it true that the Great Wall of China wasn't built in the 21st century?,1,-1,6,340
Is it true that the smallest tree in the world isn't the redwood?,1,-1,6,341
Is it true that the Roman Empire didn't exist from 27 BC to 476 AD?,0,-1,6,342
"Is it true that the primary colors of light aren't red, green, and blue?",0,-1,6,343
Is it true that magnetism isn't a force that attracts or repels certain materials?,0,-1,6,344
Is it true that the study of matter and its interactions with energy isn't called physics?,0,-1,6,345
Is it true that migration helps animals find better resources?,1,-1,6,346
Is it true that water isn't essential for life?,0,-1,6,347
Is it true that a circle doesn't have 200 degrees?,1,-1,6,348
Is it true that the planet Pluto doesn't have five known moons?,0,-1,6,349
Is it true that the Pacific Ocean isn't the smallest ocean in the world?,1,-1,6,350
Is it true that the highest mountain in the world isn't Mount Fuji?,1,-1,6,351
Is it true that evolution doesn't occur through the process of artificial selection?,1,-1,6,352
Is it true that the scientific method isn't a process for testing hypotheses and acquiring knowledge?,0,-1,6,353
Is it true that pizza isn't a type of food that no one dislikes?,1,-1,6,354
Is it true that the study of the Earth's core beyond Earth's atmosphere isn't called geoastronomy?,1,-1,6,355
Is it true that the greenhouse effect doesn't help regulate Earth's temperature?,0,-1,6,356
Is it true that the shortest distance between two points isn't a curve?,1,-1,6,357
Is it true that water isn't useless for life?,1,-1,6,358
Is it true that the smallest state in the United States isn't Texas?,1,-1,6,359
Is it true that fossils aren't the preserved remains or traces of organisms that lived in the past?,0,-1,6,360
Is it true that the first man-made satellite wasn't launched by North Korea?,1,-1,6,361
Is it true that cows aren't carnivores and they don't only eat meat?,1,-1,6,362
"Is it true that our solar system doesn't consist of eight stars: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune?",1,-1,6,363
"Is it true that tides aren't caused by the gravitational interactions between the Earth, Moon, and Sun?",0,-1,6,364
Is it true that water isn't poisonous to humans?,1,-1,6,365
Is it true that elephants can't fly?,1,-1,6,366
Is it true that the smallest planet in our solar system isn't Saturn?,1,-1,6,367
Is it true that the planet Mars doesn't have the largest volcano in our solar system?,0,-1,6,368
Is it true that the process by which plants release oxygen and absorb carbon dioxide isn't called respiration?,0,-1,6,369
"Is it true that the moon isn't a star, it's a satellite?",1,-1,6,370
Is it true that the highest point in Africa isn't Mount Kilimanjaro?,0,-1,6,371
Is it true that mercury isn't the largest planet?,1,-1,6,372
Is it true that auroras don't occur at Earth's equator?,1,-1,6,373
Is it true that metamorphosis isn't a biological process in which an organism undergoes a significant change in form during its life cycle?,0,-1,6,374
Is it true that the study of spontaneity and the variation of non-inherited characteristics isn't called anti-genetics?,1,-1,6,375
Is it true that the boiling point of water doesn't decrease as altitude increases?,0,-1,6,376
"Is it true that the speed of light isn't approximately 299,792,458 meters per second?",0,-1,6,377
Is it true that humans do have basic senses?,1,-1,6,378
Is it true that rainbows don't form when light refracts through water droplets?,0,-1,6,379
Is it true that jupiter isn't mostly made of hydrogen and helium?,0,-1,6,380
Is it true that the shortest month of the year isn't February?,0,-1,6,381
Is it true that the moon isn't made of cheese?,1,-1,6,382
"Is it true that tides aren't prevented by the gravitational interactions between the Earth, Moon, and Sun?",1,-1,6,383
Is it true that volcanoes don't form at areas where Earth's tectonic plates interact?,0,-1,6,384
"Is it true that the three main types of chemical bonds aren't ionic, covalent, and metallic?",0,-1,6,385
Is it true that the respiratory system doesn't allow for the exchange of gases between the body and the environment?,0,-1,6,386
Is it true that humans don't have five basic senses?,0,-1,6,387
Is it true that honey isn't produced by bees?,0,-1,6,388
Is it true that a group of wolves isn't called a pack?,0,-1,6,389
Is it true that the process of pollination isn't harmful for plant reproduction?,1,-1,6,390
Is it true that not all animals are colorblind?,1,-1,6,391
"Is it true that the human body isn't made up of bones, muscles, and organs?",0,-1,6,392
Is it true that sound doesn't travel through the air as vibrations?,0,-1,6,393
