statement,label,polarity,dataset_id,sentence_id
Is it true that cobalt does not have the symbol Co?,0,-1,12,88
Is it true that cesium does not have the symbol Cs?,0,-1,12,89
Is it true that tungsten does not have the symbol W?,0,-1,12,90
Is it true that sodium does not have the symbol Na?,0,-1,12,91
Is it true that ytterbium does not have the symbol Yb?,0,-1,12,92
Is it true that rhenium does not have the symbol Re?,0,-1,12,93
Is it true that argon does not have the symbol Co?,1,-1,12,94
Is it true that zinc does not have the symbol Zn?,0,-1,12,95
Is it true that uranium does not have the symbol U?,0,-1,12,96
Is it true that ruthenium does not have the symbol Ru?,0,-1,12,97
Is it true that magnesium does not have the symbol Br?,1,-1,12,98
Is it true that iodine does not have the symbol I?,0,-1,12,99
Is it true that zirconium does not have the symbol Eu?,1,-1,12,100
Is it true that rhodium does not have the symbol Sn?,1,-1,12,101
Is it true that bismuth does not have the symbol La?,1,-1,12,102
Is it true that nitrogen does not have the symbol La?,1,-1,12,103
Is it true that oxygen does not have the symbol Ne?,1,-1,12,104
Is it true that lutetium does not have the symbol Be?,1,-1,12,105
Is it true that praseodymium does not have the symbol Sc?,1,-1,12,106
Is it true that germanium does not have the symbol Ge?,0,-1,12,107
Is it true that terbium does not have the symbol Tb?,0,-1,12,108
Is it true that argon does not have the symbol Ar?,0,-1,12,109
Is it true that scandium does not have the symbol Rn?,1,-1,12,110
Is it true that erbium does not have the symbol Er?,0,-1,12,111
Is it true that chromium does not have the symbol Cr?,0,-1,12,112
Is it true that astatine does not have the symbol At?,0,-1,12,113
Is it true that nickel does not have the symbol Ni?,0,-1,12,114
Is it true that praseodymium does not have the symbol Pr?,0,-1,12,115
Is it true that yttrium does not have the symbol Y?,0,-1,12,116
Is it true that tellurium does not have the symbol Te?,0,-1,12,117
Is it true that niobium does not have the symbol Rh?,1,-1,12,118
Is it true that neodymium does not have the symbol Ac?,1,-1,12,119
Is it true that fluorine does not have the symbol F?,0,-1,12,120
Is it true that vanadium does not have the symbol V?,0,-1,12,121
Is it true that thallium does not have the symbol Sr?,1,-1,12,122
Is it true that samarium does not have the symbol Pr?,1,-1,12,123
Is it true that hydrogen does not have the symbol Pt?,1,-1,12,124
Is it true that neptunium does not have the symbol Na?,1,-1,12,125
Is it true that platinum does not have the symbol La?,1,-1,12,126
Is it true that tin does not have the symbol Be?,1,-1,12,127
Is it true that thorium does not have the symbol Th?,0,-1,12,128
Is it true that samarium does not have the symbol Sm?,0,-1,12,129
Is it true that hydrogen does not have the symbol H?,0,-1,12,130
Is it true that silicon does not have the symbol Si?,0,-1,12,131
Is it true that barium does not have the symbol Ba?,0,-1,12,132
Is it true that lanthanum does not have the symbol La?,0,-1,12,133
Is it true that cerium does not have the symbol Ce?,0,-1,12,134
Is it true that silicon does not have the symbol Rn?,1,-1,12,135
Is it true that lanthanum does not have the symbol Po?,1,-1,12,136
Is it true that molybdenum does not have the symbol Mo?,0,-1,12,137
Is it true that gadolinium does not have the symbol Hg?,1,-1,12,138
Is it true that hafnium does not have the symbol Nd?,1,-1,12,139
Is it true that arsenic does not have the symbol As?,0,-1,12,140
Is it true that aluminum does not have the symbol Al?,0,-1,12,141
Is it true that copper does not have the symbol Cu?,0,-1,12,142
Is it true that promethium does not have the symbol Dy?,1,-1,12,143
Is it true that holmium does not have the symbol Tb?,1,-1,12,144
Is it true that iron does not have the symbol Fe?,0,-1,12,145
Is it true that technetium does not have the symbol Tc?,0,-1,12,146
Is it true that technetium does not have the symbol Ag?,1,-1,12,147
Is it true that cobalt does not have the symbol Lu?,1,-1,12,148
Is it true that helium does not have the symbol Xe?,1,-1,12,149
Is it true that nickel does not have the symbol Rb?,1,-1,12,150
Is it true that krypton does not have the symbol Nb?,1,-1,12,151
Is it true that boron does not have the symbol Pm?,1,-1,12,152
Is it true that copper does not have the symbol Ta?,1,-1,12,153
Is it true that titanium does not have the symbol B?,1,-1,12,154
Is it true that thulium does not have the symbol Ne?,1,-1,12,155
Is it true that osmium does not have the symbol Rn?,1,-1,12,156
Is it true that neodymium does not have the symbol Nd?,0,-1,12,157
Is it true that iridium does not have the symbol Fe?,1,-1,12,158
Is it true that cesium does not have the symbol Tc?,1,-1,12,159
Is it true that dysprosium does not have the symbol Dy?,0,-1,12,160
Is it true that europium does not have the symbol Ga?,1,-1,12,161
Is it true that gadolinium does not have the symbol Gd?,0,-1,12,162
Is it true that helium does not have the symbol He?,0,-1,12,163
Is it true that radon does not have the symbol Rn?,0,-1,12,164
Is it true that carbon does not have the symbol In?,1,-1,12,165
Is it true that germanium does not have the symbol Br?,1,-1,12,166
Is it true that tellurium does not have the symbol O?,1,-1,12,167
Is it true that lead does not have the symbol Na?,1,-1,12,168
Is it true that polonium does not have the symbol Po?,0,-1,12,169
Is it true that platinum does not have the symbol Pt?,0,-1,12,170
Is it true that sulfur does not have the symbol Cs?,1,-1,12,171
Is it true that radium does not have the symbol Sm?,1,-1,12,172
Is it true that antimony does not have the symbol Sb?,0,-1,12,173
Is it true that protactinium does not have the symbol Ir?,1,-1,12,174
Is it true that astatine does not have the symbol Mg?,1,-1,12,175
Is it true that tin does not have the symbol Sn?,0,-1,12,176
Is it true that iodine does not have the symbol Nb?,1,-1,12,177
Is it true that terbium does not have the symbol Ta?,1,-1,12,178
Is it true that tantalum does not have the symbol Cs?,1,-1,12,179
Is it true that manganese does not have the symbol Mn?,0,-1,12,180
Is it true that radon does not have the symbol H?,1,-1,12,181
Is it true that lead does not have the symbol Pb?,0,-1,12,182
Is it true that vanadium does not have the symbol Ba?,1,-1,12,183
Is it true that radium does not have the symbol Ra?,0,-1,12,184
Is it true that nitrogen does not have the symbol N?,0,-1,12,185
Is it true that scandium does not have the symbol Sc?,0,-1,12,186
