statement,label,polarity,dataset_id,sentence_id
Is it true that the largest mammal in the world is the mosquito?,0,1,7,176
Is it true that the Wright brothers made the first successful airplane flight?,1,1,7,177
Is it true that the Statue of Liberty was a gift from Canada?,0,1,7,178
Is it true that humans do not use their brains?,0,1,7,179
Is it true that neurons are specialized cells that transmit electrical and chemical signals in the nervous system?,1,1,7,180
Is it true that the circulatory system transports nutrients and oxygen throughout the body?,1,1,7,181
Is it true that the human nose is located on the forehead?,0,1,7,182
Is it true that the human eye can detect only one color?,0,1,7,183
"Is it true that the Earth has four seasons: spring, summer, fall, and winter?",1,1,7,184
Is it true that the largest volcano in the world is located in Europe?,0,1,7,185
Is it true that the study of living organisms and their interactions with the environment is called biology?,1,1,7,186
Is it true that cacti store water in their ears?,0,1,7,187
Is it true that the distance from the Earth to the sun is approximately 93 million miles?,1,1,7,188
Is it true that dogs are known for being loyal pets?,1,1,7,189
"Is it true that butterflies are not insects, they are birds?",0,1,7,190
Is it true that the process by which a gas turns into a liquid is called condensation?,1,1,7,191
Is it true that the sky is often cloudy when it's going to rain?,1,1,7,192
Is it true that ice floats on water due to its lower density?,1,1,7,193
Is it true that the sky is often clear when it's going to rain?,0,1,7,194
"Is it true that the three main types of neurons are sensory neurons, motor neurons, and interneurons?",1,1,7,195
Is it true that the shortest distance between two points is a zigzag?,0,1,7,196
Is it true that the planet Earth is 4.54 billion years old?,1,1,7,197
Is it true that light travels slower than sound?,0,1,7,198
Is it true that the Earth is flat?,0,1,7,199
Is it true that the process of aging is influenced by both genetic and environmental factors?,1,1,7,200
Is it true that venus is drastically different in size from Earth?,0,1,7,201
Is it true that venus has a thick atmosphere?,1,1,7,202
Is it true that the Sun is a planet?,0,1,7,203
Is it true that superconductors are materials that have infinite electrical resistance when cooled to certain temperatures?,0,1,7,204
"Is it true that electromagnetic waves exclude radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays?",0,1,7,205
Is it true that the fastest car in the world is made of cardboard?,0,1,7,206
Is it true that the human heart pumps blood throughout the body?,1,1,7,207
"Is it true that the carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere?",1,1,7,208
Is it true that the Earth is located in the Milky Way galaxy?,1,1,7,209
Is it true that the Seven Wonders of the World are located in North America?,0,1,7,210
Is it true that the first person to walk on the moon was Elvis Presley?,0,1,7,211
Is it true that the human heart is located in the foot?,0,1,7,212
Is it true that water is not necessary for human survival?,0,1,7,213
Is it true that the fastest mammal in the world is the turtle?,0,1,7,214
Is it true that the study of antimatter and its interactions with dark energy is called anti-physics?,0,1,7,215
Is it true that stars appear to twinkle due to Earth's atmosphere?,1,1,7,216
Is it true that the fastest land animal is the snail?,0,1,7,217
Is it true that cars need gasoline or electricity to run?,1,1,7,218
Is it true that fish can live on land?,0,1,7,219
Is it true that water freezes at 100 degrees Celsius?,0,1,7,220
Is it true that magnetism is a force that neither attracts nor repels certain materials?,0,1,7,221
"Is it true that the three main types of chemical bonds are covalent, ionic, and non-metallic?",0,1,7,222
Is it true that black holes are regions in space with immense gravitational pull?,1,1,7,223
Is it true that the Earth's atmosphere is composed mostly of helium and carbon dioxide?,0,1,7,224
Is it true that the smallest country in the world is Russia?,0,1,7,225
Is it true that the highest point in the United States is Death Valley?,0,1,7,226
Is it true that a potato is a type of meat?,0,1,7,227
Is it true that the fastest fish in the world is the goldfish?,0,1,7,228
Is it true that the Great Wall of China is located in South America?,0,1,7,229
Is it true that the tallest mountain in the world is located in Australia?,0,1,7,230
Is it true that diamonds are the hardest substance on Earth?,1,1,7,231
Is it true that vaccines help to prevent infectious diseases?,1,1,7,232
Is it true that the Earth is the third planet from the sun?,1,1,7,233
Is it true that the planet Pluto was reclassified as a dwarf planet in 2006?,1,1,7,234
"Is it true that mars has the smallest volcano, Olympus Valley?",0,1,7,235
Is it true that the tallest animal in the world is the penguin?,0,1,7,236
Is it true that the sun revolves around the Earth?,0,1,7,237
Is it true that inertia is an object's resistance to change in motion?,1,1,7,238
Is it true that the immune system attacks the body with pathogens?,0,1,7,239
"Is it true that the carbon cycle disrupts the balance of carbon in Earth's atmosphere, oceans, and biosphere?",0,1,7,240
Is it true that cats are known for being disobedient pets?,0,1,7,241
Is it true that earth has one moon?,1,1,7,242
Is it true that the Doppler effect prevents the change in frequency or wavelength of a wave in relation to an observer?,0,1,7,243
Is it true that ice cream is a popular dessert?,1,1,7,244
Is it true that the fastest animal in the world is the snail?,0,1,7,245
"Is it true that giraffes are not real animals, they are made up?",0,1,7,246
Is it true that the largest country in the world by area is Russia?,1,1,7,247
Is it true that hybrids are the offspring of two plants or animals from different species or varieties?,1,1,7,248
Is it true that plants use photosynthesis to create energy from sunlight?,1,1,7,249
Is it true that the largest planet in our solar system is Mercury?,0,1,7,250
Is it true that the largest mammal in the world is the blue whale?,1,1,7,251
Is it true that all animals are cold-blooded?,0,1,7,252
Is it true that black holes are regions in space with weak gravitational pull?,0,1,7,253
Is it true that the largest fish in the world is the goldfish?,0,1,7,254
Is it true that the human body has 206 bones?,1,1,7,255
Is it true that the planet Mercury is the closest planet to the sun in our solar system?,1,1,7,256
Is it true that the largest animal in the world is the rhinoceros?,0,1,7,257
"Is it true that the water cycle excludes evaporation, condensation, precipitation, and runoff?",0,1,7,258
Is it true that the smallest unit of life is the cell?,1,1,7,259
Is it true that the process by which cells divide to form two identical daughter cells is called mitosis?,1,1,7,260
"Is it true that gravity only affects living things, not inanimate objects?",0,1,7,261
Is it true that the Amazon rainforest is home to immense biodiversity?,1,1,7,262
"Is it true that the human respiratory system includes the trachea, bronchi, and lungs?",1,1,7,263
Is it true that the Eiffel Tower is located in London?,0,1,7,264
Is it true that photosynthesis in plants produces oxygen as a byproduct?,1,1,7,265
Is it true that the smallest planet in our solar system is Mercury?,1,1,7,266
Is it true that polar ice caps are primarily made of saltwater?,0,1,7,267
Is it true that cars need water to run?,0,1,7,268
"Is it true that the three types of air vessels in the human body are arteries, veins, and capillaries?",0,1,7,269
Is it true that the study of the universe beyond Earth's atmosphere is called astronomy?,1,1,7,270
Is it true that the human body has 12 pairs of ribs?,1,1,7,271
Is it true that photosynthesis in plants consumes oxygen as a byproduct?,0,1,7,272
Is it true that the Earth's ozone layer protects us from harmful ultraviolet (UV) radiation from the sun?,1,1,7,273
Is it true that birds are not animals?,0,1,7,274
Is it true that the fastest way to travel from New York to London is by car?,0,1,7,275
Is it true that the largest carnivore in the world is the rabbit?,0,1,7,276
Is it true that the first successful vaccine was created by Edward Jenner in 1796?,1,1,7,277
Is it true that camouflage helps animals blend with their environment?,1,1,7,278
Is it true that birds can fly?,1,1,7,279
Is it true that the Nile River is located in South America?,0,1,7,280
Is it true that venus has a thin atmosphere?,0,1,7,281
Is it true that the color of an object depends on the temperature of its surface?,0,1,7,282
Is it true that the first Olympic Games were held in ancient Greece in 776 B.C?,1,1,7,283
Is it true that the smallest continent in the world is Africa?,0,1,7,284
Is it true that earth is 71% water?,1,1,7,285
Is it true that the largest desert in the world is the Arctic?,0,1,7,286
Is it true that the speed of light is the slowest known speed in the universe?,0,1,7,287
"Is it true that the human circulatory system is an open system consisting of the heart, air vessels, and air?",0,1,7,288
Is it true that polar ice caps are primarily made of fresh water?,1,1,7,289
"Is it true that the human nervous system includes the brain, spinal cord, and nerves?",1,1,7,290
Is it true that the scientific name for humans is Homo sapiens?,1,1,7,291
Is it true that radioactive decay occurs when unstable atomic nuclei release energy in the form of radiation?,1,1,7,292
Is it true that the first animal to orbit Earth was a dog named Laika?,1,1,7,293
Is it true that the color of an object depends on the wavelengths of light that it reflects?,1,1,7,294
Is it true that the human brain is the control center for the body's functions and emotions?,1,1,7,295
Is it true that the two main types of microscopes are light microscopes and electron microscopes?,1,1,7,296
Is it true that the largest living organism in the world is a single ant?,0,1,7,297
Is it true that the largest mammal on Earth is the blue whale?,1,1,7,298
"Is it true that the study of the Earth's physical structure, processes, and history is called geology?",1,1,7,299
Is it true that the smallest mammal in the world is the elephant?,0,1,7,300
"Is it true that the speed of light is 299,792,458 meters per second?",1,1,7,301
Is it true that plants require excess oxygen to survive?,0,1,7,302
Is it true that the largest body of water in the world is Lake Superior?,0,1,7,303
Is it true that tornadoes are slowly rotating columns of water that can cause minimal damage?,0,1,7,304
Is it true that the longest mountain range in the world is the Andes?,1,1,7,305
Is it true that conduction is the transfer of heat through the stagnation of fluids or gases?,0,1,7,306
Is it true that the Sahara is the smallest hot desert?,0,1,7,307
Is it true that tornadoes are rapidly rotating columns of air that can cause extensive damage?,1,1,7,308
Is it true that fossils are the preserved remains or traces of organisms that live in the present?,0,1,7,309
Is it true that the smallest mammal on Earth is the blue whale?,0,1,7,310
"Is it true that the study of the Earth's metaphysical structure, processes, and history is called meta-geology?",0,1,7,311
Is it true that the only continent without any forests is South America?,0,1,7,312
Is it true that the speed of light is the fastest known speed in the universe?,1,1,7,313
Is it true that the smallest planet in our solar system is Jupiter?,0,1,7,314
Is it true that the tallest building in the world is located in Antarctica?,0,1,7,315
Is it true that the Nile River is the longest river in the world?,0,1,7,316
Is it true that the smallest country in the world is Canada?,0,1,7,317
Is it true that the human respiratory system consists of lungs and airways?,1,1,7,318
Is it true that the tallest tree in the world is a redwood tree named Hyperion?,1,1,7,319
Is it true that the planet Venus is the hottest planet in our solar system?,1,1,7,320
Is it true that the smallest animal in the world is the elephant?,0,1,7,321
Is it true that humans have wings and can fly?,0,1,7,322
Is it true that the human body is approximately 60% water?,1,1,7,323
Is it true that the planet Saturn is named after the Roman god of agriculture?,1,1,7,324
Is it true that the largest country in the world by land area is Russia?,1,1,7,325
Is it true that a group of fish is called a school?,1,1,7,326
"Is it true that our solar system consists of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune?",1,1,7,327
Is it true that earth has multiple moons?,0,1,7,328
Is it true that diamonds are made of silicon?,0,1,7,329
Is it true that superconductors are materials that have no electrical resistance when cooled to certain temperatures?,1,1,7,330
Is it true that photosynthesis is the process by which plants convert sunlight into chemical energy?,1,1,7,331
Is it true that antibiotics are used to cause bacterial infections?,0,1,7,332
Is it true that the largest canyon in the world is located in Europe?,0,1,7,333
Is it true that the largest reptile in the world is the mouse?,0,1,7,334
Is it true that the only continent without any deserts is Antarctica?,0,1,7,335
Is it true that light can exhibit neither wave-like nor particle-like properties?,0,1,7,336
Is it true that ice cream is a popular dessert?,1,1,7,337
Is it true that there are no stars in our solar system?,0,1,7,338
Is it true that the process by which a liquid turns into a gas is called evaporation?,1,1,7,339
Is it true that the Great Wall of China was built in the 21st century?,0,1,7,340
Is it true that the smallest tree in the world is the redwood?,0,1,7,341
Is it true that the Roman Empire existed from 27 BC to 476 AD?,1,1,7,342
"Is it true that the primary colors of light are red, green, and blue?",1,1,7,343
Is it true that magnetism is a force that attracts or repels certain materials?,1,1,7,344
Is it true that the study of matter and its interactions with energy is called physics?,1,1,7,345
Is it true that migration prevents animals from finding better resources?,0,1,7,346
Is it true that water is essential for life?,1,1,7,347
Is it true that a circle has 200 degrees?,0,1,7,348
Is it true that the planet Pluto has five known moons?,1,1,7,349
Is it true that the Pacific Ocean is the smallest ocean in the world?,0,1,7,350
Is it true that the highest mountain in the world is Mount Fuji?,0,1,7,351
Is it true that evolution occurs through the process of artificial selection?,0,1,7,352
Is it true that the scientific method is a process for testing hypotheses and acquiring knowledge?,1,1,7,353
Is it true that pizza is a type of food that no one likes?,0,1,7,354
Is it true that the study of the Earth's core beyond Earth's atmosphere is called geoastronomy?,0,1,7,355
Is it true that the greenhouse effect helps regulate Earth's temperature?,1,1,7,356
Is it true that the shortest distance between two points is a curve?,0,1,7,357
Is it true that water is useless for life?,0,1,7,358
Is it true that the smallest state in the United States is Texas?,0,1,7,359
Is it true that fossils are the preserved remains or traces of organisms that lived in the past?,1,1,7,360
Is it true that the first man-made satellite was launched by North Korea?,0,1,7,361
Is it true that cows are carnivores and only eat meat?,0,1,7,362
"Is it true that our solar system consists of eight stars: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune?",0,1,7,363
"Is it true that tides are caused by the gravitational interactions between the Earth, Moon, and Sun?",1,1,7,364
Is it true that water is poisonous to humans?,0,1,7,365
Is it true that elephants can fly?,0,1,7,366
Is it true that the smallest planet in our solar system is Saturn?,0,1,7,367
Is it true that the planet Mars has the largest volcano in our solar system?,1,1,7,368
Is it true that the process by which plants release oxygen and absorb carbon dioxide is called respiration?,1,1,7,369
"Is it true that the moon is a star, not a satellite?",0,1,7,370
Is it true that the highest point in Africa is Mount Kilimanjaro?,1,1,7,371
Is it true that mercury is the largest planet?,0,1,7,372
Is it true that auroras occur at Earth's equator?,0,1,7,373
Is it true that metamorphosis is a biological process in which an organism undergoes a significant change in form during its life cycle?,1,1,7,374
Is it true that the study of spontaneity and the variation of non-inherited characteristics is called anti-genetics?,0,1,7,375
Is it true that the boiling point of water decreases as altitude increases?,1,1,7,376
"Is it true that the speed of light is approximately 299,792,458 meters per second?",1,1,7,377
Is it true that humans have no basic senses?,0,1,7,378
Is it true that rainbows form when light refracts through water droplets?,1,1,7,379
Is it true that jupiter is mostly made of hydrogen and helium?,1,1,7,380
Is it true that the shortest month of the year is February?,1,1,7,381
Is it true that the moon is made of cheese?,0,1,7,382
"Is it true that tides are prevented by the gravitational interactions between the Earth, Moon, and Sun?",0,1,7,383
Is it true that volcanoes form at areas where Earth's tectonic plates interact?,1,1,7,384
"Is it true that the three main types of chemical bonds are ionic, covalent, and metallic?",1,1,7,385
Is it true that the respiratory system allows for the exchange of gases between the body and the environment?,1,1,7,386
Is it true that humans have five basic senses?,1,1,7,387
Is it true that honey is produced by bees?,1,1,7,388
Is it true that a group of wolves is called a pack?,1,1,7,389
Is it true that the process of pollination is harmful for plant reproduction?,0,1,7,390
Is it true that all animals are colorblind?,0,1,7,391
"Is it true that the human body is made up of bones, muscles, and organs?",1,1,7,392
Is it true that sound travels through the air as vibrations?,1,1,7,393
Is it true that the human brain is uninvolved in the body's functions and emotions?,0,1,7,394
Is it true that an adult human has 32 toes?,0,1,7,395
Is it true that the Earth's rotation on its axis causes day and night?,1,1,7,396
Is it true that the sun is a star?,1,1,7,397
Is it true that the currency of Japan is the yen?,1,1,7,398
Is it true that there are no plants in the desert?,0,1,7,399
Is it true that antibiotics are used to treat bacterial infections?,1,1,7,400
Is it true that the Great Wall of China is the longest wall in the world?,1,1,7,401
Is it true that iron rusts in the presence of oxygen and water?,1,1,7,402
"Is it true that mars has the largest volcano, Olympus Mons?",1,1,7,403
"Is it true that mitochondria are the 'powerhouses' of cells, producing energy through cellular respiration?",1,1,7,404
Is it true that the least abundant gas in Earth's atmosphere is nitrogen?,0,1,7,405
Is it true that the alphabet consists of 26 letters?,1,1,7,406
"Is it true that the primary colors of darkness are red, green, and blue?",0,1,7,407
Is it true that sunflowers follow the movement of the moon across the sky?,0,1,7,408
Is it true that the largest volcano in the world is located in Hawaii?,0,1,7,409
Is it true that the Great Wall of China can be seen from space?,0,1,7,410
Is it true that a tomato is a type of fruit?,0,1,7,411
Is it true that the Krebs cycle is a series of chemical reactions that generate energy in cells?,1,1,7,412
Is it true that the Earth is the only planet in the solar system?,0,1,7,413
Is it true that the largest glacier in the world is located in Africa?,0,1,7,414
Is it true that diamonds are made of carbon?,1,1,7,415
Is it true that sound travels through the air as light?,0,1,7,416
Is it true that trees release carbon dioxide and absorb oxygen?,0,1,7,417
Is it true that the human body has 206 bones?,1,1,7,418
Is it true that the Coriolis effect prevents the movement of large-scale weather systems?,0,1,7,419
"Is it true that the auroras, or polar lights, are natural light displays caused by the interaction of solar particles with Earth's magnetic field?",1,1,7,420
Is it true that the human digestive system breaks down food into nutrients?,1,1,7,421
Is it true that the Sahara is the largest hot desert?,1,1,7,422
Is it true that lightning is a discharge of static electricity?,1,1,7,423
Is it true that the largest bird in the world is the sparrow?,0,1,7,424
Is it true that the most abundant element in the Earth's atmosphere is gold?,0,1,7,425
"Is it true that humans need air, water, and food to survive?",1,1,7,426
Is it true that the two main types of cells are prokaryotic (without a nucleus) and eukaryotic (with a nucleus)?,1,1,7,427
Is it true that oxygen is necessary for humans to breathe?,1,1,7,428
Is it true that elephants are the largest land animals on Earth?,1,1,7,429
Is it true that diamonds are formed from carbon?,1,1,7,430
Is it true that the largest lake in the world is located in Antarctica?,0,1,7,431
Is it true that the first man-made satellite was launched by France?,0,1,7,432
Is it true that seasons are caused by Earth's tilt?,1,1,7,433
